p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.07E-85	0.37938067	0.805	0.472	5.75E-81	26	MAZ
1.14E-88	0.378830788	0.883	0.636	3.18E-84	26	MRPL14
8.85E-90	0.378766367	0.756	0.393	2.45E-85	26	DNPEP
6.09E-95	0.378707585	0.75	0.349	1.69E-90	26	CGGBP1
1.62E-74	0.378674542	0.867	0.562	4.50E-70	26	ARGLU1
2.02E-76	0.378260463	0.838	0.529	5.59E-72	26	EIF4G1
6.51E-80	0.378120719	0.851	0.526	1.81E-75	26	NSRP1
4.11E-162	0.378086117	0.462	0.036	1.14E-157	26	GPR146
3.43E-104	0.377633867	0.706	0.248	9.51E-100	26	SUN2
1.38E-99	0.377621164	0.673	0.241	3.84E-95	26	RIT1
9.95E-69	0.377592569	0.836	0.617	2.76E-64	26	MAP2K2
6.54E-191	0.377214088	0.495	0.007	1.81E-186	26	SOX17
2.24E-84	0.377184347	0.798	0.418	6.22E-80	26	GNG12
1.28E-84	0.377049116	0.796	0.438	3.56E-80	26	RBBP6
5.59E-76	0.376908961	0.926	0.728	1.55E-71	26	SRI
1.95E-75	0.376769226	0.91	0.687	5.40E-71	26	PHB
1.48E-112	0.376521789	0.646	0.195	4.10E-108	26	ESYT2
8.70E-74	0.376462967	0.595	0.559	2.41E-69	26	RPS4Y1
2.02E-200	0.376426791	0.516	0.016	5.60E-196	26	ARHGAP31
7.40E-78	0.376126667	0.849	0.554	2.05E-73	26	COPA
1.93E-78	0.376088168	0.824	0.529	5.35E-74	26	MAGOH
2.85E-80	0.376030542	0.917	0.707	7.92E-76	26	UBE2L3
1.08E-107	0.375997317	0.707	0.281	2.99E-103	26	RHOG
3.45E-81	0.375860662	0.835	0.528	9.58E-77	26	G3BP1
1.51E-90	0.375757461	0.812	0.478	4.18E-86	26	C14orf119
4.09E-105	0.375652852	0.72	0.315	1.13E-100	26	HMG20B
1.24E-69	0.375479064	0.656	0.325	3.45E-65	26	MXI1
2.36E-71	0.375397366	0.99	0.927	6.54E-67	26	LAPTM4A
1.05E-99	0.375256803	0.709	0.277	2.92E-95	26	ELOVL1
1.80E-126	0.375024761	0.641	0.198	5.00E-122	26	INO80C
1.84E-80	0.375014672	0.886	0.632	5.11E-76	26	NDUFA8
8.07E-128	0.374963436	0.999	0.983	2.24E-123	26	RPLP2
1.80E-81	0.374724934	0.918	0.721	5.00E-77	26	MRPS24
1.24E-75	0.374710229	0.887	0.644	3.43E-71	26	ILF2
2.81E-106	0.374670684	0.635	0.182	7.80E-102	26	MIR22HG
5.26E-79	0.374227578	0.831	0.497	1.46E-74	26	SPPL2A
1.54E-78	0.373167915	0.858	0.543	4.26E-74	26	ARID4B
5.38E-57	0.373080165	0.912	0.748	1.49E-52	26	ANKRD12
2.46E-70	0.372965304	0.867	0.605	6.82E-66	26	SPCS3
6.43E-84	0.372522308	0.817	0.482	1.78E-79	26	MOB4
3.09E-149	0.372364858	0.378	0.005	8.57E-145	26	KIT
1.16E-105	0.372150264	0.708	0.278	3.21E-101	26	SIRT2
1.21E-128	0.371904106	0.528	0.084	3.35E-124	26	LTBP4
4.96E-200	0.371834213	0.356	0.003	1.38E-195	26	CYSLTR2
1.58E-67	0.371667237	0.912	0.733	4.37E-63	26	C1QBP
1.64E-86	0.371647717	0.637	0.18	4.54E-82	26	B4GALT1
1.19E-86	0.371469991	0.772	0.412	3.30E-82	26	DCAF7
6.34E-79	0.371447016	0.868	0.622	1.76E-74	26	PHB2
5.77E-146	0.371397194	0.385	0.015	1.60E-141	26	ADRA2C
8.97E-77	0.371282877	0.854	0.564	2.49E-72	26	HRAS
1.33E-129	0.371109441	0.429	0.025	3.68E-125	26	ANO1
4.93E-75	0.371048991	0.898	0.675	1.37E-70	26	FAM177A1
5.24E-90	0.370694256	0.743	0.326	1.45E-85	26	PICALM
2.09E-109	0.3703631	0.671	0.232	5.79E-105	26	ATXN3
4.52E-73	0.370002808	0.432	0.07	1.25E-68	26	IFIT3
4.85E-174	0.36989784	0.537	0.064	1.35E-169	26	SEMA4C
1.21E-85	0.369841972	0.75	0.319	3.36E-81	26	FARP1
2.90E-73	0.369372708	0.987	0.937	8.03E-69	26	ARPC3
2.60E-74	0.369359993	0.834	0.527	7.20E-70	26	PSMD1
7.77E-101	0.369067207	1	0.992	2.15E-96	26	RPS14
2.98E-81	0.369022688	0.865	0.61	8.26E-77	26	MRPS15
3.24E-160	0.368749484	0.39	0.016	8.99E-156	26	ZP1
3.85E-85	0.368642742	0.793	0.429	1.07E-80	26	TMEM109
3.06E-112	0.368525129	0.552	0.087	8.49E-108	26	HECW2
2.51E-124	0.368447013	0.563	0.09	6.95E-120	26	FMNL2
2.47E-136	0.368366086	0.552	0.078	6.85E-132	26	3-Mar
4.73E-196	0.368263732	0.484	0.021	1.31E-191	26	INKA1
4.27E-85	0.368042573	0.791	0.434	1.18E-80	26	USP22
4.64E-75	0.367907584	0.826	0.488	1.29E-70	26	GNAI3
7.07E-76	0.367857776	0.765	0.374	1.96E-71	26	KLF10
6.34E-87	0.367592125	0.85	0.559	1.76E-82	26	EMC6
1.04E-90	0.367512892	0.545	0.148	2.88E-86	26	COL27A1
2.13E-78	0.36729157	0.897	0.688	5.91E-74	26	TIMM13
3.34E-178	0.367095677	0.449	0.024	9.25E-174	26	FILIP1
6.38E-93	0.366958849	0.709	0.303	1.77E-88	26	MAPRE2
9.20E-77	0.366836177	0.786	0.449	2.55E-72	26	GABARAPL1
1.58E-77	0.366827386	0.98	0.897	4.38E-73	26	UQCRH
1.78E-95	0.366710784	0.682	0.247	4.95E-91	26	KLHL24
4.45E-71	0.366461853	0.415	0.04	1.23E-66	26	SERPINF1
6.96E-93	0.366173846	0.624	0.22	1.93E-88	26	FUT11
8.16E-199	0.36610419	0.497	0.036	2.26E-194	26	AC068491.3
1.31E-77	0.365907524	0.74	0.392	3.64E-73	26	EIF4G3
5.64E-74	0.365865372	0.767	0.366	1.56E-69	26	LINC00963
2.59E-96	0.365622951	0.716	0.32	7.17E-92	26	TWF2
3.79E-82	0.365440476	0.722	0.321	1.05E-77	26	SPEN
1.41E-204	0.365233288	0.438	0.014	3.92E-200	26	PRR16
2.59E-103	0.364839159	0.719	0.312	7.18E-99	26	TINF2
1.03E-75	0.36473397	0.972	0.896	2.86E-71	26	EIF3K
4.51E-121	0.36472227	0.589	0.126	1.25E-116	26	BDH2
2.23E-79	0.36462701	0.878	0.624	6.18E-75	26	DUT
6.62E-82	0.364596942	0.728	0.359	1.84E-77	26	TXNDC5
2.87E-93	0.364520277	0.758	0.367	7.96E-89	26	JOSD2
2.15E-96	0.364091763	0.727	0.326	5.96E-92	26	AKT1
8.55E-72	0.36401807	0.884	0.649	2.37E-67	26	THRAP3
4.73E-107	0.364015435	0.696	0.247	1.31E-102	26	TMEM184B
6.11E-77	0.363725595	0.789	0.469	1.69E-72	26	PSMD3
8.26E-147	0.36306945	0.556	0.081	2.29E-142	26	CARD8
8.82E-77	0.36302566	0.898	0.681	2.45E-72	26	TIMM8B
8.85E-78	0.36254277	0.779	0.423	2.46E-73	26	HECTD1
5.84E-41	0.362500753	0.669	0.304	1.62E-36	26	TXNIP
5.24E-85	0.362417619	0.951	0.646	1.45E-80	26	TPM1
4.77E-105	0.362383516	0.712	0.296	1.32E-100	26	MVB12A
5.47E-73	0.362344136	0.824	0.511	1.52E-68	26	CHD4
2.44E-45	0.362235994	0.754	0.487	6.78E-41	26	CD55
4.63E-82	0.362108303	0.958	0.856	1.29E-77	26	NAP1L1
2.56E-134	0.361922012	0.575	0.123	7.11E-130	26	NIN
1.23E-81	0.361750086	0.843	0.562	3.41E-77	26	RNPS1
1.00E-109	0.361422055	0.71	0.282	2.79E-105	26	MAX
1.39E-83	0.361343899	0.798	0.428	3.86E-79	26	EIF2S1
5.88E-241	0.36110255	0.477	0.008	1.63E-236	26	GJC1
4.73E-132	0.360859579	0.619	0.141	1.31E-127	26	AP3M2
3.15E-92	0.360741307	0.737	0.34	8.74E-88	26	AAMDC
6.95E-72	0.360368559	0.925	0.717	1.93E-67	26	CHMP5
1.05E-95	0.36019333	0.677	0.211	2.91E-91	26	BID
9.06E-81	0.360140826	0.754	0.384	2.51E-76	26	FURIN
1.13E-76	0.359996535	0.867	0.567	3.14E-72	26	MCRIP1
1.48E-71	0.359423295	0.356	0.026	4.09E-67	26	HSD11B1
6.01E-100	0.359349958	0.627	0.213	1.67E-95	26	DYRK2
1.93E-102	0.35893765	0.638	0.184	5.34E-98	26	NFKB1
2.26E-124	0.358901895	0.421	0.019	6.26E-120	26	CARD16
1.42E-77	0.358785936	0.729	0.277	3.95E-73	26	AP1S2
1.74E-139	0.358776098	0.574	0.103	4.83E-135	26	LZTS2
1.19E-108	0.358703484	0.303	0.011	3.29E-104	26	PRELP
4.62E-73	0.358664721	0.68	0.301	1.28E-68	26	ENAH
1.99E-92	0.358619009	0.719	0.342	5.51E-88	26	HEBP1
4.69E-97	0.357728278	0.997	0.981	1.30E-92	26	UBA52
4.34E-100	0.357419586	0.69	0.243	1.20E-95	26	KIFC3
1.07E-107	0.357398478	0.635	0.203	2.97E-103	26	TMX3
2.14E-78	0.357389139	0.846	0.505	5.93E-74	26	MED10
1.04E-123	0.35711338	0.523	0.098	2.88E-119	26	BCL2L11
7.35E-56	0.357078344	0.224	0.022	2.04E-51	26	C7
2.79E-197	0.356562666	0.476	0.007	7.74E-193	26	GIMAP6
4.48E-77	0.35634924	0.913	0.686	1.24E-72	26	SAT2
1.42E-118	0.355990497	0.643	0.181	3.95E-114	26	SETD7
4.37E-67	0.355735445	0.912	0.686	1.21E-62	26	CCT6A
1.47E-98	0.355729503	0.7	0.312	4.07E-94	26	UBE2E1
4.46E-111	0.35558878	0.644	0.173	1.24E-106	26	CAMSAP2
1.14E-87	0.355579689	0.758	0.356	3.17E-83	26	MARK3
1.57E-120	0.355474894	0.55	0.114	4.36E-116	26	RAPGEF2
2.35E-121	0.355311664	0.575	0.122	6.52E-117	26	CNST
4.30E-64	0.355258565	0.78	0.488	1.19E-59	26	PRKDC
9.85E-109	0.354911041	0.577	0.162	2.73E-104	26	CYYR1
1.86E-67	0.354827933	0.956	0.804	5.15E-63	26	SON
2.77E-92	0.354748853	0.71	0.303	7.69E-88	26	C8orf33
2.85E-97	0.354744877	1	0.99	7.90E-93	26	RPS19
8.43E-88	0.354686855	0.783	0.431	2.34E-83	26	WIPI2
6.73E-163	0.354464926	0.372	0.008	1.87E-158	26	CCDC3
5.31E-109	0.35445989	0.475	0.04	1.47E-104	26	FBN1
3.98E-75	0.354433977	0.827	0.481	1.10E-70	26	CHMP1B
2.75E-189	0.354398682	0.513	0.021	7.62E-185	26	HOXB4
1.15E-79	0.354229013	0.99	0.927	3.19E-75	26	ATP5PF
1.55E-133	0.353868528	0.58	0.095	4.30E-129	26	AFAP1
1.61E-81	0.353853106	0.99	0.951	4.47E-77	26	ATP6V0E1
1.20E-100	0.353574117	0.67	0.25	3.33E-96	26	FBH1
1.19E-68	0.353371509	0.944	0.771	3.30E-64	26	ANP32B
7.85E-95	0.353352116	0.632	0.232	2.18E-90	26	IQSEC1
3.50E-72	0.353266526	0.834	0.536	9.70E-68	26	GLRX3
2.12E-88	0.35274048	0.748	0.408	5.88E-84	26	KXD1
4.43E-71	0.352506451	0.922	0.727	1.23E-66	26	RSL24D1
5.33E-75	0.352341333	0.773	0.439	1.48E-70	26	EFCAB14
7.26E-75	0.352254503	0.824	0.523	2.01E-70	26	DNAJC1
5.99E-107	0.351979214	0.698	0.284	1.66E-102	26	LYRM4
6.80E-63	0.351797181	0.939	0.76	1.89E-58	26	EIF5
1.08E-62	0.35163894	0.873	0.605	3.01E-58	26	TOP1
2.81E-99	0.351546527	0.693	0.263	7.81E-95	26	HGS
4.54E-82	0.3514229	0.8	0.442	1.26E-77	26	EIF4E2
1.06E-109	0.351204401	0.687	0.245	2.94E-105	26	MOB2
1.14E-110	0.351189237	0.589	0.153	3.17E-106	26	ADAM15
7.27E-69	0.350934252	0.968	0.878	2.02E-64	26	MICOS10
9.69E-67	0.350574496	0.952	0.842	2.69E-62	26	SEC11A
1.34E-75	0.350340054	0.707	0.306	3.72E-71	26	CCND2
5.78E-68	0.350294234	0.904	0.728	1.60E-63	26	RWDD1
5.84E-78	0.350253338	0.867	0.597	1.62E-73	26	LSM8
3.75E-79	0.350058995	0.726	0.359	1.04E-74	26	ADI1
3.06E-84	0.349871617	0.988	0.929	8.50E-80	26	TMA7
8.32E-70	0.349743193	0.785	0.429	2.31E-65	26	KDM5B
3.47E-61	0.349482261	0.945	0.82	9.63E-57	26	TPM3
1.42E-73	0.348641097	0.791	0.435	3.94E-69	26	WTAP
5.99E-102	0.348619129	0.708	0.296	1.66E-97	26	COMMD5
1.41E-60	0.348391765	0.885	0.679	3.91E-56	26	PSMD2
2.74E-104	0.348355054	0.614	0.179	7.61E-100	26	FAM219A
2.64E-85	0.348318374	0.56	0.184	7.31E-81	26	DENND11
1.64E-42	0.348224231	0.756	0.401	4.56E-38	26	ID1
3.59E-71	0.34795729	0.955	0.827	9.95E-67	26	SCAND1
4.35E-88	0.347953327	0.525	0.105	1.21E-83	26	CDKN2B
6.01E-108	0.347867242	0.612	0.172	1.67E-103	26	RNF168
3.58E-72	0.347670908	0.626	0.229	9.94E-68	26	MTHFD2
3.82E-73	0.34744241	0.828	0.519	1.06E-68	26	GINM1
6.00E-115	0.347020724	0.594	0.144	1.67E-110	26	TRAK2
2.72E-48	0.346793969	0.728	0.388	7.55E-44	26	ARRDC3
2.31E-153	0.346722037	0.455	0.056	6.41E-149	26	PCBP3
3.74E-149	0.346632805	0.544	0.071	1.04E-144	26	MICALL2
4.60E-85	0.346608969	0.67	0.263	1.27E-80	26	TSHZ1
9.74E-74	0.346236145	0.922	0.734	2.70E-69	26	NDUFA6
3.37E-81	0.346054258	0.755	0.415	9.34E-77	26	RAB6A
4.58E-71	0.346039207	0.795	0.405	1.27E-66	26	CTNND1
3.70E-101	0.345997855	0.633	0.223	1.03E-96	26	2-Mar
8.09E-74	0.345857889	0.939	0.78	2.24E-69	26	C1orf43
6.11E-74	0.345820022	0.796	0.45	1.69E-69	26	GANAB
2.76E-74	0.345441364	0.441	0.149	7.65E-70	26	AK4
2.05E-133	0.345439103	0.38	0.008	5.70E-129	26	EXOC3L2
7.84E-120	0.345117689	0.445	0.037	2.18E-115	26	VSIR
4.35E-111	0.34484697	0.448	0.029	1.21E-106	26	MXRA8
4.60E-74	0.344750538	0.773	0.383	1.28E-69	26	ODF2L
1.61E-133	0.344681661	0.533	0.094	4.48E-129	26	ARHGAP10
1.57E-70	0.344475061	0.966	0.836	4.35E-66	26	GADD45GIP1
1.66E-96	0.344299294	0.663	0.222	4.59E-92	26	GNA13
2.70E-62	0.344291659	0.806	0.394	7.49E-58	26	CDKN1A
6.95E-78	0.343882664	0.711	0.323	1.93E-73	26	KAT6A
7.28E-107	0.343776365	0.593	0.151	2.02E-102	26	SMURF2
7.83E-62	0.343726854	0.938	0.776	2.17E-57	26	PSMC5
1.46E-83	0.343719318	0.695	0.282	4.05E-79	26	AGO2
6.71E-85	0.343597614	0.81	0.455	1.86E-80	26	SUPT4H1
2.32E-56	0.343562111	0.965	0.881	6.43E-52	26	ATP5F1B
1.67E-108	0.343531313	0.627	0.185	4.63E-104	26	MEF2D
1.08E-120	0.343424568	0.549	0.088	2.99E-116	26	WWC2
2.74E-85	0.343358183	0.745	0.371	7.60E-81	26	RBFOX2
4.32E-185	0.343317757	0.409	0.03	1.20E-180	26	EFHD1
6.33E-96	0.342811466	0.611	0.186	1.76E-91	26	LAMA5
2.27E-70	0.342719984	0.776	0.444	6.29E-66	26	PCMTD1
1.86E-84	0.342656739	0.707	0.319	5.17E-80	26	PITPNB
1.27E-181	0.342638895	0.446	0.021	3.51E-177	26	ZCCHC24
1.21E-81	0.342478944	0.785	0.438	3.35E-77	26	HIKESHI
2.82E-112	0.342466459	0.522	0.108	7.82E-108	26	KIAA0040
2.21E-71	0.342199137	0.797	0.459	6.12E-67	26	ABCF1
1.37E-81	0.342150038	0.699	0.325	3.79E-77	26	RRP7A
3.17E-81	0.341995035	0.662	0.242	8.80E-77	26	GALNT2
1.02E-71	0.341986362	0.904	0.683	2.82E-67	26	YIPF3
4.13E-48	0.341850125	0.588	0.256	1.15E-43	26	IMPA2
4.56E-67	0.341356099	0.721	0.333	1.26E-62	26	RIF1
6.33E-62	0.340992534	0.89	0.623	1.76E-57	26	ZBTB20
4.07E-76	0.340900356	0.883	0.629	1.13E-71	26	EMC4
2.78E-63	0.340899717	0.779	0.448	7.71E-59	26	NIPBL
7.27E-197	0.340751077	0.444	0.009	2.02E-192	26	ADAMTS7
1.10E-72	0.340610052	0.784	0.492	3.04E-68	26	SMARCB1
2.45E-66	0.340398201	0.868	0.621	6.79E-62	26	COPRS
3.58E-111	0.34038897	0.526	0.109	9.94E-107	26	PKP4
1.30E-81	0.34025699	0.763	0.407	3.60E-77	26	NUDT5
1.70E-185	0.339973117	0.449	0.006	4.73E-181	26	HAGLROS
2.16E-52	0.339876516	0.24	0.022	5.99E-48	26	ISLR
5.78E-69	0.339437068	0.886	0.643	1.60E-64	26	EIF4H
7.67E-79	0.339224695	0.698	0.277	2.13E-74	26	ZFYVE16
2.39E-116	0.339179791	0.52	0.093	6.63E-112	26	C2orf27A
9.42E-84	0.33915715	0.7	0.29	2.61E-79	26	RRAGC
5.57E-68	0.33904867	0.771	0.459	1.55E-63	26	LARP7
3.46E-62	0.338879793	0.934	0.787	9.60E-58	26	CSNK1A1
2.04E-71	0.338527787	0.742	0.355	5.65E-67	26	BMERB1
8.99E-115	0.338337106	0.539	0.087	2.49E-110	26	MYO9B
1.59E-76	0.3381866	0.706	0.342	4.42E-72	26	RNF145
1.13E-68	0.338108457	0.918	0.716	3.13E-64	26	GTF2A2
1.22E-58	0.338084134	0.93	0.79	3.39E-54	26	KDELR2
5.79E-60	0.337694425	0.957	0.849	1.61E-55	26	SLC25A5
1.83E-30	0.337663812	0.213	0.044	5.08E-26	26	PTGS2
1.07E-74	0.337604694	0.93	0.745	2.96E-70	26	ARPC1A
2.60E-78	0.337118056	0.737	0.378	7.20E-74	26	HMOX2
7.62E-71	0.336754076	0.795	0.494	2.11E-66	26	SRA1
1.80E-82	0.336727071	0.795	0.445	4.98E-78	26	MRPS12
2.32E-95	0.336605637	0.6	0.159	6.44E-91	26	SRGAP1
4.19E-69	0.336040676	0.777	0.433	1.16E-64	26	TRIM28
3.91E-93	0.33586312	0.503	0.097	1.08E-88	26	CCDC71L
1.43E-152	0.335776503	0.468	0.032	3.96E-148	26	ANTXR1
4.19E-69	0.335679358	0.817	0.507	1.16E-64	26	POLR2H
1.81E-104	0.335495702	0.537	0.082	5.02E-100	26	SMOX
6.14E-87	0.335453749	0.742	0.355	1.70E-82	26	SVBP
4.71E-65	0.335148905	0.854	0.577	1.31E-60	26	NCKAP1
2.55E-62	0.335117129	0.966	0.843	7.07E-58	26	NDUFAB1
1.60E-112	0.334992533	0.614	0.174	4.44E-108	26	CHST12
8.00E-157	0.334765202	0.358	0.031	2.22E-152	26	CABP1
3.00E-64	0.334651919	0.912	0.724	8.33E-60	26	RBIS
5.82E-76	0.334285604	0.784	0.443	1.62E-71	26	PHF14
4.53E-119	0.33411551	0.537	0.058	1.26E-114	26	GNB4
1.17E-83	0.333934533	1	0.987	3.25E-79	26	RPS13
3.70E-70	0.333854748	0.809	0.461	1.03E-65	26	BAG6
1.18E-70	0.333739023	0.968	0.881	3.27E-66	26	ARL6IP4
6.11E-103	0.333628792	0.627	0.15	1.70E-98	26	ACOT9
3.40E-76	0.333254057	0.668	0.265	9.42E-72	26	MED13L
3.80E-85	0.333131263	0.981	0.901	1.06E-80	26	HNRNPA1
1.04E-169	0.333047586	0.464	0.02	2.89E-165	26	HOXB3
9.46E-78	0.332975341	0.745	0.397	2.62E-73	26	BCL7C
2.64E-56	0.332594499	0.813	0.543	7.33E-52	26	CDV3
9.11E-112	0.332436078	0.598	0.145	2.53E-107	26	FKBP7
4.90E-57	0.33236592	0.955	0.806	1.36E-52	26	SRSF5
4.75E-121	0.331753997	0.521	0.11	1.32E-116	26	DGKD
4.97E-77	0.331668166	0.747	0.386	1.38E-72	26	CENPX
1.42E-58	0.331621943	0.863	0.625	3.95E-54	26	NORAD
3.62E-148	0.33157309	0.474	0.038	1.01E-143	26	DENND3
8.89E-75	0.331418594	0.851	0.566	2.47E-70	26	TOMM22
1.83E-62	0.331412048	0.943	0.805	5.07E-58	26	CIAO2B
2.65E-87	0.331390445	0.705	0.28	7.35E-83	26	IFRD2
4.51E-76	0.331238526	0.768	0.42	1.25E-71	26	RAB1B
4.70E-34	0.330963603	0.999	0.986	1.30E-29	26	UBC
2.54E-75	0.330900743	0.677	0.297	7.05E-71	26	TBC1D15
1.55E-86	0.330720795	0.65	0.259	4.29E-82	26	SLAIN2
6.40E-140	0.33042431	0.519	0.069	1.78E-135	26	RARA-AS1
9.16E-69	0.330420374	0.806	0.447	2.54E-64	26	NECTIN2
1.43E-61	0.330346749	0.826	0.548	3.97E-57	26	SRP72
2.66E-94	0.330278835	0.663	0.242	7.37E-90	26	RBM15B
3.37E-54	0.32996042	0.921	0.745	9.36E-50	26	RPN2
2.09E-58	0.32982829	0.867	0.616	5.78E-54	26	SMARCA5
3.65E-67	0.329558319	0.871	0.614	1.01E-62	26	SMARCE1
1.42E-118	0.329019131	0.546	0.085	3.94E-114	26	PEAK1
3.40E-64	0.328872698	0.834	0.544	9.42E-60	26	WAC
5.74E-63	0.328858263	0.902	0.691	1.59E-58	26	PGLS
1.37E-84	0.328758781	0.684	0.313	3.80E-80	26	CCDC167
2.54E-210	0.328728077	0.477	0.011	7.05E-206	26	ZNF521
2.03E-97	0.328650978	0.683	0.268	5.63E-93	26	BLOC1S4
1.79E-151	0.328629602	0.485	0.035	4.96E-147	26	MSC-AS1
6.57E-92	0.328026102	0.656	0.226	1.82E-87	26	ERICH1
5.88E-63	0.327867236	0.768	0.399	1.63E-58	26	SELENOP
9.32E-64	0.327476904	0.824	0.539	2.59E-59	26	PUF60
7.08E-73	0.327464154	0.811	0.453	1.96E-68	26	STAU1
3.22E-60	0.326853295	0.94	0.786	8.92E-56	26	CYCS
2.72E-49	0.326811159	0.966	0.88	7.55E-45	26	CANX
7.49E-78	0.326755947	0.772	0.461	2.08E-73	26	LSM1
1.31E-72	0.326611	0.784	0.467	3.64E-68	26	CD2BP2
8.29E-75	0.326522716	0.513	0.139	2.30E-70	26	SLC5A3
1.87E-86	0.326458367	0.544	0.088	5.18E-82	26	RASGRP3
8.81E-57	0.326454874	0.865	0.636	2.44E-52	26	PSMC6
1.94E-52	0.326238164	0.894	0.685	5.39E-48	26	PRMT1
1.95E-86	0.325904388	0.615	0.193	5.40E-82	26	DYRK3
2.55E-125	0.325867268	0.484	0.047	7.07E-121	26	RAPGEF4
3.09E-77	0.325810962	0.707	0.326	8.58E-73	26	CTCF
5.27E-137	0.32564449	0.517	0.064	1.46E-132	26	STK10
4.50E-67	0.325472228	0.944	0.772	1.25E-62	26	GNG10
2.42E-77	0.32543735	0.995	0.961	6.71E-73	26	RPL36AL
2.40E-170	0.325398995	0.441	0.015	6.66E-166	26	PPARG
2.32E-77	0.324930253	0.661	0.253	6.43E-73	26	ARL4A
3.74E-120	0.324860208	0.518	0.086	1.04E-115	26	KLHDC8B
7.54E-161	0.324679065	0.434	0.011	2.09E-156	26	MFNG
1.27E-70	0.324483829	0.747	0.386	3.52E-66	26	RO60
5.63E-53	0.324483103	0.976	0.89	1.56E-48	26	SPCS2
2.61E-62	0.324467506	0.665	0.341	7.25E-58	26	CD200
1.02E-79	0.32438515	0.638	0.243	2.82E-75	26	CHD1
5.12E-88	0.324375737	0.997	0.954	1.42E-83	26	RPL36A
3.25E-71	0.324361171	0.803	0.425	9.02E-67	26	SPTSSA
1.47E-90	0.324210598	0.607	0.165	4.09E-86	26	VPS37B
8.85E-64	0.324128675	0.841	0.533	2.46E-59	26	DDX39B
9.16E-67	0.32402836	0.829	0.527	2.54E-62	26	AIP
7.88E-36	0.323973738	0.864	0.625	2.19E-31	26	ERO1A
1.80E-189	0.323686429	0.427	0.007	4.98E-185	26	EPHX4
3.59E-138	0.323540799	0.498	0.061	9.95E-134	26	CHST11
4.43E-54	0.323424572	0.876	0.671	1.23E-49	26	SEC31A
8.25E-62	0.323212292	0.707	0.383	2.29E-57	26	NCOR2
4.00E-60	0.323192323	0.941	0.785	1.11E-55	26	VPS28
4.47E-85	0.323163889	0.639	0.242	1.24E-80	26	CSNK1G2
5.28E-121	0.323145903	0.527	0.093	1.46E-116	26	PROS1
6.35E-37	0.323136459	0.334	0.05	1.76E-32	26	TAGLN
7.85E-82	0.323045491	0.595	0.193	2.18E-77	26	SOS1
1.12E-194	0.323010096	0.473	0.008	3.11E-190	26	FGD5
1.20E-87	0.322992109	0.656	0.258	3.32E-83	26	TBC1D20
4.56E-119	0.32299183	0.556	0.114	1.26E-114	26	SKI
1.85E-72	0.322989502	0.806	0.468	5.14E-68	26	UBE2A
1.08E-119	0.322818639	0.549	0.096	2.99E-115	26	CBL
3.51E-51	0.322156061	0.856	0.626	9.74E-47	26	DARS
3.39E-141	0.321765532	0.468	0.034	9.40E-137	26	CHST15
1.46E-61	0.321699679	0.78	0.454	4.05E-57	26	DERL1
1.87E-75	0.321668876	0.727	0.381	5.20E-71	26	COPS8
2.55E-153	0.321666205	0.445	0.019	7.08E-149	26	XAF1
7.19E-120	0.321463283	0.451	0.062	1.99E-115	26	BHMT2
3.90E-63	0.32129411	0.971	0.888	1.08E-58	26	SEC62
5.48E-51	0.321290995	0.299	0.036	1.52E-46	26	VCAN
9.27E-131	0.321054883	0.531	0.097	2.57E-126	26	SPRED2
8.15E-106	0.321045047	0.319	0.009	2.26E-101	26	COL13A1
7.76E-61	0.320545722	0.76	0.417	2.15E-56	26	CERK
6.39E-54	0.320321963	0.924	0.753	1.77E-49	26	ARF4
1.18E-56	0.320284921	0.983	0.902	3.28E-52	26	DBI
4.58E-75	0.320097178	0.814	0.494	1.27E-70	26	CLPP
5.35E-83	0.320063372	0.683	0.293	1.48E-78	26	ARIH2
1.82E-35	0.320061939	0.274	0.034	5.06E-31	26	APOD
8.61E-81	0.319944951	0.621	0.228	2.39E-76	26	LARP6
6.59E-51	0.319859041	0.846	0.614	1.83E-46	26	SMC3
4.23E-58	0.3197975	0.844	0.617	1.17E-53	26	MRPL34
1.21E-69	0.319700092	0.744	0.394	3.35E-65	26	PRKAR2A
1.47E-61	0.31968978	0.724	0.358	4.08E-57	26	SPTAN1
8.33E-63	0.319672878	0.806	0.511	2.31E-58	26	ADAR
1.36E-43	0.319514331	0.513	0.103	3.77E-39	26	CRYAB
5.25E-65	0.319296801	0.772	0.447	1.46E-60	26	BORCS7
3.51E-32	0.319024023	0.168	0.011	9.75E-28	26	POSTN
3.92E-61	0.318995712	0.896	0.65	1.09E-56	26	SF1
4.62E-70	0.318951696	0.7	0.331	1.28E-65	26	STK24
2.63E-61	0.318850965	0.843	0.564	7.30E-57	26	PSMD11
9.93E-115	0.318735352	0.552	0.124	2.75E-110	26	ABTB1
5.54E-63	0.318719366	0.832	0.548	1.54E-58	26	PDCD10
1.82E-63	0.318490586	0.82	0.529	5.04E-59	26	SEPHS2
2.85E-64	0.318142347	0.637	0.254	7.91E-60	26	FADS2
1.86E-61	0.318105192	0.873	0.632	5.16E-57	26	ARF3
3.51E-45	0.318065838	0.945	0.742	9.73E-41	26	MAP1B
1.79E-66	0.317949499	0.763	0.405	4.97E-62	26	PNPLA8
7.29E-73	0.317627045	0.841	0.53	2.02E-68	26	POLR2E
