Gene	Ensembl	Symbol	BioType	gene_short_name	num_cells_expressed	pval	qval	CorrCoef	CorrP	CorrFDR	Significance
ENSG00000031698:SARS	ENSG00000031698	SARS	protein_coding	SARS	26	0.603638726343593	0.995953574105934	-0.173761894634784	0.395922781040989	0.943572939792135	Non-significant
ENSG00000054938:CHRDL2	ENSG00000054938	CHRDL2	protein_coding	CHRDL2	17	0.307849549777191	0.995953574105934	0.173754428484876	0.395943395107729	0.943572939792135	Non-significant
ENSG00000112981:NME5	ENSG00000112981	NME5	protein_coding	NME5	26	0.664997204498334	0.995953574105934	-0.173750844114865	0.395953291781748	0.943572939792135	Non-significant
ENSG00000171150:SOCS5	ENSG00000171150	SOCS5	protein_coding	SOCS5	26	0.778159061871403	0.995953574105934	0.173740981248902	0.395980524504881	0.943572939792135	Non-significant
ENSG00000174611:KY	ENSG00000174611	KY	protein_coding	KY	26	0.503037931766886	0.995953574105934	0.173703939406896	0.396082811555353	0.943572939792135	Non-significant
ENSG00000110851:PRDM4	ENSG00000110851	PRDM4	protein_coding	PRDM4	26	0.613615120284704	0.995953574105934	0.173649470507898	0.396233248663192	0.943572939792135	Non-significant
ENSG00000100503:NIN	ENSG00000100503	NIN	protein_coding	NIN	26	0.564090185298137	0.995953574105934	0.173645317758946	0.396244719423445	0.943572939792135	Non-significant
ENSG00000169777:TAS2R1	ENSG00000169777	TAS2R1	protein_coding	TAS2R1	5	0.615078000292981	0.995953574105934	0.173634512701721	0.396274566128275	0.943572939792135	Non-significant
ENSG00000175928:LRRN1	ENSG00000175928	LRRN1	protein_coding	LRRN1	25	0.429475962744174	0.995953574105934	-0.173629565909703	0.396288231027808	0.943572939792135	Non-significant
ENSG00000128512:DOCK4	ENSG00000128512	DOCK4	protein_coding	DOCK4	26	0.699127970083328	0.995953574105934	0.173620254643391	0.396313952968581	0.943572939792135	Non-significant
ENSG00000280927:CTBP1-AS	ENSG00000280927	CTBP1-AS	lncRNA	CTBP1-AS	26	0.411632814618621	0.995953574105934	0.17360891539184	0.396345278398208	0.943572939792135	Non-significant
ENSG00000136267:DGKB	ENSG00000136267	DGKB	protein_coding	DGKB	26	0.0514690277780278	0.717431062109771	0.17359742475455	0.396377023467921	0.943572939792135	Non-significant
ENSG00000114812:VIPR1	ENSG00000114812	VIPR1	protein_coding	VIPR1	20	0.4964409361846	0.995953574105934	-0.173579684011608	0.396426038463438	0.943572939792135	Non-significant
ENSG00000006062:MAP3K14	ENSG00000006062	MAP3K14	processed_transcript	MAP3K14	26	0.276844418653634	0.995953574105934	0.173578331901188	0.396429774280906	0.943572939792135	Non-significant
ENSG00000165025:SYK	ENSG00000165025	SYK	protein_coding	SYK	26	0.466785033304892	0.995953574105934	0.173566102035056	0.396463565729073	0.943572939792135	Non-significant
ENSG00000286634:AC146507.3	ENSG00000286634	AC146507.3	lncRNA	AC146507.3	26	0.38570734112329	0.995953574105934	0.173560809259656	0.396478190313927	0.943572939792135	Non-significant
ENSG00000197177:ADGRA1	ENSG00000197177	ADGRA1	protein_coding	ADGRA1	26	0.488639112464901	0.995953574105934	-0.17353842935146	0.396540032102104	0.943572939792135	Non-significant
ENSG00000166886:NAB2	ENSG00000166886	NAB2	protein_coding	NAB2	26	0.481486916115976	0.995953574105934	0.173527302864845	0.396570779645916	0.943572939792135	Non-significant
ENSG00000124299:PEPD	ENSG00000124299	PEPD	protein_coding	PEPD	26	0.170601085708372	0.995953574105934	-0.173519335950659	0.396592796681184	0.943572939792135	Non-significant
ENSG00000184058:TBX1	ENSG00000184058	TBX1	protein_coding	TBX1	10	0.221862799650023	0.995953574105934	0.173496364379092	0.39665628383363	0.943572939792135	Non-significant
ENSG00000267053:AC092296.2	ENSG00000267053	AC092296.2	lncRNA	AC092296.2	26	0.857877956409277	0.995953574105934	0.173496102136768	0.396657008632958	0.943572939792135	Non-significant
ENSG00000106355:LSM5	ENSG00000106355	LSM5	protein_coding	LSM5	26	0.616781754135207	0.995953574105934	0.173478507607629	0.396705639039909	0.943572939792135	Non-significant
ENSG00000160214:RRP1	ENSG00000160214	RRP1	protein_coding	RRP1	26	0.639523548442113	0.995953574105934	-0.173476266389949	0.396711833896315	0.943572939792135	Non-significant
ENSG00000189238:LINC00943	ENSG00000189238	LINC00943	lincRNA	LINC00943	7	0.411106684020101	0.995953574105934	-0.173465401811543	0.396741864999136	0.943572939792135	Non-significant
ENSG00000176566:DCAF4L2	ENSG00000176566	DCAF4L2	protein_coding	DCAF4L2	9	0.502717652429518	0.995953574105934	0.173447553975725	0.396791201517242	0.943572939792135	Non-significant
ENSG00000207715:AC009065.2	ENSG00000207715	AC009065.2	miRNA	AC009065.2	17	0.254220576862544	0.995953574105934	-0.173442170463764	0.3968060837627	0.943572939792135	Non-significant
ENSG00000272555:AC009974.1	ENSG00000272555	AC009974.1	lncRNA	AC009974.1	22	0.260384014306669	0.995953574105934	0.173379319217482	0.396979853826308	0.943774493893627	Non-significant
ENSG00000243156:MICAL3	ENSG00000243156	MICAL3	protein_coding	MICAL3	26	0.174455703645972	0.995953574105934	-0.173369214838709	0.397007794250149	0.943774493893627	Non-significant
ENSG00000169189:NSMCE1	ENSG00000169189	NSMCE1	protein_coding	NSMCE1	26	0.691197087913408	0.995953574105934	-0.173362147749379	0.397027336682424	0.943774493893627	Non-significant
ENSG00000159388:BTG2	ENSG00000159388	BTG2	protein_coding	BTG2	26	0.294960697764644	0.995953574105934	0.17335072337972	0.397058929333482	0.943774493893627	Non-significant
ENSG00000186205:MARC1	ENSG00000186205	MARC1	protein_coding	MARC1	26	0.329579271134817	0.995953574105934	0.173313671211833	0.397161402187938	0.943774493893627	Non-significant
ENSG00000272100:AL513218.1	ENSG00000272100	AL513218.1	lncRNA	AL513218.1	21	0.650821577331578	0.995953574105934	-0.173311518941961	0.397167355044307	0.943774493893627	Non-significant
ENSG00000224812:TMEM72-AS1	ENSG00000224812	TMEM72-AS1	antisense	TMEM72-AS1	24	0.613962180585422	0.995953574105934	0.173295650563987	0.397211246157527	0.943774493893627	Non-significant
ENSG00000171130:ATP6V0E2	ENSG00000171130	ATP6V0E2	protein_coding	ATP6V0E2	26	0.490155125459632	0.995953574105934	-0.173278608269067	0.397258387313253	0.943774493893627	Non-significant
ENSG00000177692:DNAJC28	ENSG00000177692	DNAJC28	protein_coding	DNAJC28	26	0.531867401216159	0.995953574105934	-0.173258673210829	0.397313534227278	0.943774493893627	Non-significant
ENSG00000186479:RGS7BP	ENSG00000186479	RGS7BP	protein_coding	RGS7BP	26	0.281976085575425	0.995953574105934	0.173228936182051	0.397395804637772	0.943774493893627	Non-significant
ENSG00000267543:AC015802.3	ENSG00000267543	AC015802.3	lncRNA	AC015802.3	6	0.268391722703664	0.995953574105934	0.173214462348459	0.397435851397869	0.943774493893627	Non-significant
ENSG00000176734:TRIL	ENSG00000176734	TRIL	processed_transcript	TRIL	25	0.753392623365749	0.995953574105934	0.17320204450056	0.397470211392548	0.943774493893627	Non-significant
ENSG00000148288:GBGT1	ENSG00000148288	GBGT1	protein_coding	GBGT1	26	0.505832052198713	0.995953574105934	-0.173196787476242	0.397484758003204	0.943774493893627	Non-significant
ENSG00000154889:MPPE1	ENSG00000154889	MPPE1	protein_coding	MPPE1	26	0.643451894608996	0.995953574105934	0.173193647485344	0.397493446754789	0.943774493893627	Non-significant
ENSG00000204227:RING1	ENSG00000204227	RING1	protein_coding	RING1	26	0.6180188989273	0.995953574105934	-0.173177490305379	0.397538157407866	0.943774493893627	Non-significant
ENSG00000264920:AC018521.5	ENSG00000264920	AC018521.5	lncRNA	AC018521.5	26	0.334374558365504	0.995953574105934	0.173152647195758	0.397606909572305	0.943774493893627	Non-significant
ENSG00000103126:AXIN1	ENSG00000103126	AXIN1	protein_coding	AXIN1	26	0.511039233500839	0.995953574105934	0.173143548296004	0.39763209203764	0.943774493893627	Non-significant
ENSG00000115361:ACADL	ENSG00000115361	ACADL	protein_coding	ACADL	16	0.633210775653131	0.995953574105934	0.173137574622907	0.39764862549462	0.943774493893627	Non-significant
ENSG00000213066:FGFR1OP	ENSG00000213066	FGFR1OP	protein_coding	FGFR1OP	26	0.69513724912712	0.995953574105934	0.173129093880961	0.397672098483374	0.943774493893627	Non-significant
ENSG00000189056:RELN	ENSG00000189056	RELN	protein_coding	RELN	11	0.628440673777966	0.995953574105934	-0.173097195894992	0.39776039269471	0.943774493893627	Non-significant
ENSG00000080709:KCNN2	ENSG00000080709	KCNN2	protein_coding	KCNN2	20	0.563845109482399	0.995953574105934	-0.173079163154642	0.397810312543807	0.943774493893627	Non-significant
ENSG00000284428:AC092329.4	ENSG00000284428	AC092329.4	lncRNA	AC092329.4	26	0.428017064731802	0.995953574105934	0.173063683227627	0.397853168284801	0.943774493893627	Non-significant
ENSG00000183535:COL18A1-AS1	ENSG00000183535	COL18A1-AS1	antisense	COL18A1-AS1	19	0.768617222599778	0.995953574105934	-0.173061174851366	0.397860112898834	0.943774493893627	Non-significant
ENSG00000205078:SYCE1L	ENSG00000205078	SYCE1L	protein_coding	SYCE1L	26	0.452108294067596	0.995953574105934	-0.17303492718416	0.397932785490733	0.943774493893627	Non-significant
ENSG00000274678:AC106886.3	ENSG00000274678	AC106886.3	lncRNA	AC106886.3	24	0.769544327102332	0.995953574105934	-0.173012962607791	0.397993605132008	0.943774493893627	Non-significant
ENSG00000018236:CNTN1	ENSG00000018236	CNTN1	protein_coding	CNTN1	26	0.344862790226409	0.995953574105934	-0.172988048338466	0.398062598781755	0.943774493893627	Non-significant
ENSG00000266473:AC007448.4	ENSG00000266473	AC007448.4	lncRNA	AC007448.4	26	0.512779220092869	0.995953574105934	0.17298781510721	0.398063244687489	0.943774493893627	Non-significant
ENSG00000148841:ITPRIP	ENSG00000148841	ITPRIP	protein_coding	ITPRIP	26	0.498603785579516	0.995953574105934	0.172981852759747	0.39807975688779	0.943774493893627	Non-significant
ENSG00000176915:ANKLE2	ENSG00000176915	ANKLE2	protein_coding	ANKLE2	26	0.56493873242107	0.995953574105934	0.172971211599556	0.39810922761087	0.943774493893627	Non-significant
ENSG00000100823:APEX1	ENSG00000100823	APEX1	protein_coding	APEX1	26	0.6754477652497	0.995953574105934	-0.17294432548257	0.398183694268226	0.943774493893627	Non-significant
ENSG00000274180:NATD1	ENSG00000274180	NATD1	protein_coding	NATD1	26	0.64937905623039	0.995953574105934	0.172905727637799	0.398290612705027	0.943774493893627	Non-significant
ENSG00000286817:AC105339.6	ENSG00000286817	AC105339.6	lncRNA	AC105339.6	26	0.422129945041974	0.995953574105934	-0.172893070176195	0.398325678186641	0.943774493893627	Non-significant
ENSG00000142065:ZFP14	ENSG00000142065	ZFP14	protein_coding	ZFP14	26	0.628168622426204	0.995953574105934	0.172833672615307	0.398490252913807	0.943774493893627	Non-significant
ENSG00000249751:ECSCR	ENSG00000249751	ECSCR	protein_coding	ECSCR	14	0.744383260725481	0.995953574105934	-0.172799562765706	0.398584779489103	0.943774493893627	Non-significant
ENSG00000272518:AC036214.2	ENSG00000272518	AC036214.2	lncRNA	AC036214.2	26	0.800093803900624	0.995953574105934	0.172790685791375	0.398609381786436	0.943774493893627	Non-significant
ENSG00000167074:TEF	ENSG00000167074	TEF	protein_coding	TEF	26	0.312841947713548	0.995953574105934	-0.172749198106041	0.398724375144226	0.943774493893627	Non-significant
ENSG00000164031:DNAJB14	ENSG00000164031	DNAJB14	protein_coding	DNAJB14	26	0.709819271282127	0.995953574105934	0.172731937610829	0.398772222371745	0.943774493893627	Non-significant
ENSG00000215942:AP000866.1	ENSG00000215942	AP000866.1	miRNA	AP000866.1	26	0.715430355080137	0.995953574105934	0.172707352978536	0.398840378174051	0.943774493893627	Non-significant
ENSG00000160818:GPATCH4	ENSG00000160818	GPATCH4	protein_coding	GPATCH4	26	0.471450656926461	0.995953574105934	0.172685680303221	0.398900466621242	0.943774493893627	Non-significant
ENSG00000102837:OLFM4	ENSG00000102837	OLFM4	protein_coding	OLFM4	22	0.469277895531026	0.995953574105934	-0.17267665090182	0.398925502539412	0.943774493893627	Non-significant
ENSG00000100335:MIEF1	ENSG00000100335	MIEF1	protein_coding	MIEF1	26	0.637211628354826	0.995953574105934	0.172659583686953	0.398972827407094	0.943774493893627	Non-significant
ENSG00000230937:MIR205HG	ENSG00000230937	MIR205HG	lincRNA	MIR205HG	6	0.445124456493487	0.995953574105934	0.172658006849812	0.398977199903331	0.943774493893627	Non-significant
ENSG00000153339:TRAPPC8	ENSG00000153339	TRAPPC8	protein_coding	TRAPPC8	26	0.842532020305209	0.995953574105934	0.172624620232302	0.39906978578117	0.943774493893627	Non-significant
ENSG00000158457:TSPAN33	ENSG00000158457	TSPAN33	protein_coding	TSPAN33	26	0.139472635606497	0.99345026818341	-0.172620391714452	0.399081512930885	0.943774493893627	Non-significant
ENSG00000286113:AC022868.2	ENSG00000286113	AC022868.2	lncRNA	AC022868.2	8	0.965259180257612	0.995953574105934	0.172608576317805	0.399114282161421	0.943774493893627	Non-significant
ENSG00000126705:AHDC1	ENSG00000126705	AHDC1	protein_coding	AHDC1	26	0.735692086176754	0.995953574105934	0.172585334786569	0.399178745451972	0.943774493893627	Non-significant
ENSG00000111859:NEDD9	ENSG00000111859	NEDD9	protein_coding	NEDD9	26	0.415493325615883	0.995953574105934	0.17256421145628	0.399237338733821	0.943774493893627	Non-significant
ENSG00000132906:CASP9	ENSG00000132906	CASP9	protein_coding	CASP9	26	0.438307426914302	0.995953574105934	0.172563044010846	0.399240577211927	0.943774493893627	Non-significant
ENSG00000227355:AL359644.1	ENSG00000227355	AL359644.1	lncRNA	AL359644.1	26	0.18847779350933	0.995953574105934	-0.172544682361202	0.399291514129948	0.943774493893627	Non-significant
ENSG00000129159:KCNC1	ENSG00000129159	KCNC1	protein_coding	KCNC1	26	0.403149201589963	0.995953574105934	-0.172540115967193	0.39930418229838	0.943774493893627	Non-significant
ENSG00000268041:ERFL	ENSG00000268041	ERFL	protein_coding	ERFL	11	0.862760264581285	0.995953574105934	-0.172538922721103	0.399307492659409	0.943774493893627	Non-significant
ENSG00000215440:NPEPL1	ENSG00000215440	NPEPL1	protein_coding	NPEPL1	26	0.308074370670741	0.995953574105934	-0.172520502019252	0.399358598222332	0.943774493893627	Non-significant
ENSG00000276968:AL158196.1	ENSG00000276968	AL158196.1	lncRNA	AL158196.1	25	0.35540042673711	0.995953574105934	-0.172517139016146	0.399367928783756	0.943774493893627	Non-significant
ENSG00000053108:FSTL4	ENSG00000053108	FSTL4	protein_coding	FSTL4	26	0.00452464513918816	0.170378495952093	0.172516708555378	0.399369123094411	0.943774493893627	Non-significant
ENSG00000207416:AP000704.1	ENSG00000207416	AP000704.1	misc_RNA	AP000704.1	26	0.391617454696468	0.995953574105934	0.172498903404853	0.399418525132838	0.943774493893627	Non-significant
ENSG00000280213:UCKL1-AS1	ENSG00000280213	UCKL1-AS1	lncRNA	UCKL1-AS1	26	0.35972231530057	0.995953574105934	0.172497105650556	0.399423513359798	0.943774493893627	Non-significant
ENSG00000123416:TUBA1B	ENSG00000123416	TUBA1B	protein_coding	TUBA1B	26	0.389691586513621	0.995953574105934	0.172488915969635	0.399446237702681	0.943774493893627	Non-significant
ENSG00000287263:AC008875.3	ENSG00000287263	AC008875.3	lncRNA	AC008875.3	22	0.396643899368844	0.995953574105934	0.172457013015526	0.3995347674654	0.943774493893627	Non-significant
ENSG00000236213:AC006369.2	ENSG00000236213	AC006369.2	antisense	AC006369.2	11	0.572207866445673	0.995953574105934	0.172454443730243	0.399541897637343	0.943774493893627	Non-significant
ENSG00000064601:CTSA	ENSG00000064601	CTSA	protein_coding	CTSA	26	0.270175313517008	0.995953574105934	-0.17244391871572	0.399571106960652	0.943774493893627	Non-significant
ENSG00000259926:AC007342.1	ENSG00000259926	AC007342.1	lncRNA	AC007342.1	24	0.301060586644138	0.995953574105934	-0.172430558181196	0.399608187232173	0.943774493893627	Non-significant
ENSG00000277738:AC126175.2	ENSG00000277738	AC126175.2	lncRNA	AC126175.2	16	0.208400285278798	0.995953574105934	-0.17242741913891	0.399616899480512	0.943774493893627	Non-significant
ENSG00000253799:LINC01030	ENSG00000253799	LINC01030	lincRNA	LINC01030	20	0.7009829800348	0.995953574105934	0.172419831992931	0.399637957650464	0.943774493893627	Non-significant
ENSG00000146072:TNFRSF21	ENSG00000146072	TNFRSF21	protein_coding	TNFRSF21	26	0.437234684484183	0.995953574105934	-0.172412464190441	0.399658407629028	0.943774493893627	Non-significant
ENSG00000090661:CERS4	ENSG00000090661	CERS4	protein_coding	CERS4	26	0.334405221258597	0.995953574105934	-0.172405401443794	0.399678011451438	0.943774493893627	Non-significant
ENSG00000108946:PRKAR1A	ENSG00000108946	PRKAR1A	protein_coding	PRKAR1A	26	0.694220962134669	0.995953574105934	-0.172390224784793	0.399720138611795	0.943774493893627	Non-significant
ENSG00000196470:SIAH1	ENSG00000196470	SIAH1	protein_coding	SIAH1	26	0.560622163283737	0.995953574105934	-0.172382731525174	0.399740939219884	0.943774493893627	Non-significant
ENSG00000272606:AC015982.2	ENSG00000272606	AC015982.2	lncRNA	AC015982.2	26	0.351270555494709	0.995953574105934	0.172332079124441	0.399881561660813	0.943774493893627	Non-significant
ENSG00000167114:SLC27A4	ENSG00000167114	SLC27A4	protein_coding	SLC27A4	26	0.490403749869271	0.995953574105934	0.172331527965252	0.399883091955602	0.943774493893627	Non-significant
ENSG00000287837:AL590064.1	ENSG00000287837	AL590064.1	lncRNA	AL590064.1	26	0.59642146131187	0.995953574105934	-0.172313187723634	0.399934015559054	0.943774493893627	Non-significant
ENSG00000160410:SHKBP1	ENSG00000160410	SHKBP1	protein_coding	SHKBP1	26	0.452495123993705	0.995953574105934	-0.17230709782504	0.399950925607899	0.943774493893627	Non-significant
ENSG00000256152:AC027290.1	ENSG00000256152	AC027290.1	lncRNA	AC027290.1	11	0.319067572171215	0.995953574105934	0.172305741077271	0.399954692994894	0.943774493893627	Non-significant
ENSG00000184384:MAML2	ENSG00000184384	MAML2	protein_coding	MAML2	26	0.604517387972878	0.995953574105934	0.17229443319291	0.399986093253187	0.943774493893627	Non-significant
ENSG00000272265:AC034236.3	ENSG00000272265	AC034236.3	lncRNA	AC034236.3	13	0.435295597548361	0.995953574105934	-0.172284132475286	0.400014697971402	0.943774493893627	Non-significant
ENSG00000235376:RPEL1	ENSG00000235376	RPEL1	protein_coding	RPEL1	25	0.927389810662917	0.995953574105934	-0.172280740292392	0.40002411819186	0.943774493893627	Non-significant
ENSG00000150760:DOCK1	ENSG00000150760	DOCK1	protein_coding	DOCK1	26	0.198614973789569	0.995953574105934	-0.172269677773399	0.400054840093642	0.943774493893627	Non-significant
ENSG00000090863:GLG1	ENSG00000090863	GLG1	protein_coding	GLG1	26	0.658246044563612	0.995953574105934	0.172258948649991	0.400084637385179	0.943774493893627	Non-significant
ENSG00000183826:BTBD9	ENSG00000183826	BTBD9	protein_coding	BTBD9	26	0.567956183643768	0.995953574105934	0.172241984936078	0.400131752144272	0.943774493893627	Non-significant
ENSG00000248275:TRIM52-AS1	ENSG00000248275	TRIM52-AS1	antisense	TRIM52-AS1	26	0.446165286910371	0.995953574105934	0.172237731460766	0.400143566170865	0.943774493893627	Non-significant
ENSG00000166145:SPINT1	ENSG00000166145	SPINT1	protein_coding	SPINT1	26	0.612109791441312	0.995953574105934	-0.172177153282082	0.400311843344878	0.943774493893627	Non-significant
ENSG00000164776:PHKG1	ENSG00000164776	PHKG1	protein_coding	PHKG1	26	0.0542868735942166	0.735499785007579	0.172172441550511	0.400324933502854	0.943774493893627	Non-significant
ENSG00000085231:TAF9	ENSG00000085231	TAF9	protein_coding	TAF9	26	0.546019345891752	0.995953574105934	-0.172166413890851	0.40034167993033	0.943774493893627	Non-significant
ENSG00000250174:MYLK-AS2	ENSG00000250174	MYLK-AS2	antisense	MYLK-AS2	5	0.177205142784769	0.995953574105934	-0.172162432413937	0.400352741738833	0.943774493893627	Non-significant
ENSG00000286457:AC009560.3	ENSG00000286457	AC009560.3	lncRNA	AC009560.3	25	0.569559240062317	0.995953574105934	0.172146666261215	0.400396546811042	0.943774493893627	Non-significant
ENSG00000073464:CLCN4	ENSG00000073464	CLCN4	protein_coding	CLCN4	26	0.494496954398865	0.995953574105934	-0.17214446013015	0.400402676595638	0.943774493893627	Non-significant
ENSG00000002822:MAD1L1	ENSG00000002822	MAD1L1	protein_coding	MAD1L1	26	0.516386101949929	0.995953574105934	0.17214441880278	0.400402791425166	0.943774493893627	Non-significant
ENSG00000012232:EXTL3	ENSG00000012232	EXTL3	protein_coding	EXTL3	26	0.491383451376948	0.995953574105934	0.172112445792465	0.40049163509022	0.943882067460085	Non-significant
ENSG00000164011:ZNF691	ENSG00000164011	ZNF691	protein_coding	ZNF691	26	0.6835483594551	0.995953574105934	-0.17209859971372	0.40053011274203	0.943882067460085	Non-significant
ENSG00000173230:GOLGB1	ENSG00000173230	GOLGB1	protein_coding	GOLGB1	26	0.540491518994002	0.995953574105934	0.172065090132918	0.400623243015612	0.944005278276286	Non-significant
ENSG00000131188:PRR7	ENSG00000131188	PRR7	protein_coding	PRR7	26	0.510104508176603	0.995953574105934	-0.172018560116306	0.400752580047255	0.944213770768897	Non-significant
ENSG00000116039:ATP6V1B1	ENSG00000116039	ATP6V1B1	protein_coding	ATP6V1B1	18	0.210206265291647	0.995953574105934	-0.171983487983264	0.400850083718095	0.944347225770529	Non-significant
ENSG00000172935:MRGPRF	ENSG00000172935	MRGPRF	protein_coding	MRGPRF	10	0.952332679165581	0.995953574105934	-0.171923419795701	0.401017109633886	0.944617644683006	Non-significant
ENSG00000123684:LPGAT1	ENSG00000123684	LPGAT1	protein_coding	LPGAT1	26	0.342279194724729	0.995953574105934	-0.171912809965021	0.401046615448473	0.944617644683006	Non-significant
ENSG00000160325:CACFD1	ENSG00000160325	CACFD1	protein_coding	CACFD1	26	0.334187353185167	0.995953574105934	-0.171888492186206	0.401114247508765	0.944617987605499	Non-significant
ENSG00000250571:GLI4	ENSG00000250571	GLI4	protein_coding	GLI4	26	0.433628524164398	0.995953574105934	-0.171879470798824	0.401139339218589	0.944617987605499	Non-significant
ENSG00000196646:ZNF136	ENSG00000196646	ZNF136	protein_coding	ZNF136	26	0.688690249759854	0.995953574105934	0.171868670344782	0.401169380310154	0.944617987605499	Non-significant
ENSG00000111206:FOXM1	ENSG00000111206	FOXM1	protein_coding	FOXM1	23	0.586957973636577	0.995953574105934	0.171825698276737	0.401288918160649	0.944803197596858	Non-significant
ENSG00000168939:SPRY3	ENSG00000168939	SPRY3	protein_coding	SPRY3	26	0.528180104801067	0.995953574105934	0.171783664402746	0.401405865543069	0.944982271423639	Non-significant
ENSG00000143157:POGK	ENSG00000143157	POGK	protein_coding	POGK	26	0.756830522615513	0.995953574105934	0.17174747295201	0.401506573370779	0.945123081806078	Non-significant
ENSG00000079950:STX7	ENSG00000079950	STX7	protein_coding	STX7	26	0.636326799483067	0.995953574105934	0.171707513212562	0.40161778347888	0.945241544822301	Non-significant
ENSG00000228223:HCG11	ENSG00000228223	HCG11	lincRNA	HCG11	26	0.345757309136702	0.995953574105934	-0.17169999863174	0.401638698894682	0.945241544822301	Non-significant
ENSG00000177432:NAP1L5	ENSG00000177432	NAP1L5	protein_coding	NAP1L5	26	0.693492066257104	0.995953574105934	0.171675310741221	0.401707417279242	0.94527053578528	Non-significant
ENSG00000141569:TRIM65	ENSG00000141569	TRIM65	protein_coding	TRIM65	26	0.548118424800422	0.995953574105934	0.171637619758577	0.401812342316052	0.94527053578528	Non-significant
ENSG00000288025:AC093849.4	ENSG00000288025	AC093849.4	lncRNA	AC093849.4	26	0.419111602672059	0.995953574105934	-0.171596256485853	0.401927508069063	0.94527053578528	Non-significant
ENSG00000236790:LINC00299	ENSG00000236790	LINC00299	lincRNA	LINC00299	17	0.309021570756817	0.995953574105934	-0.17159139677846	0.401941039933006	0.94527053578528	Non-significant
ENSG00000178997:EXD1	ENSG00000178997	EXD1	protein_coding	EXD1	21	0.268880120617344	0.995953574105934	0.17158884182326	0.401948154312929	0.94527053578528	Non-significant
ENSG00000173930:SLCO4C1	ENSG00000173930	SLCO4C1	protein_coding	SLCO4C1	24	0.31576575762838	0.995953574105934	0.171584296737634	0.401960810469246	0.94527053578528	Non-significant
ENSG00000152705:CATSPER3	ENSG00000152705	CATSPER3	protein_coding	CATSPER3	26	0.77096037771248	0.995953574105934	-0.171573592782558	0.401990617376562	0.94527053578528	Non-significant
ENSG00000261136:AC023908.3	ENSG00000261136	AC023908.3	lncRNA	AC023908.3	26	0.478735709985263	0.995953574105934	-0.171565088014339	0.402014301174308	0.94527053578528	Non-significant
ENSG00000286214:AUXG01000058.1	ENSG00000286214	AUXG01000058.1	lncRNA	AUXG01000058.1	26	0.381476449747593	0.995953574105934	0.171563354301782	0.402019129255918	0.94527053578528	Non-significant
ENSG00000087152:ATXN7L3	ENSG00000087152	ATXN7L3	protein_coding	ATXN7L3	26	0.655289461029588	0.995953574105934	0.171531692410876	0.402107307725166	0.945381687572361	Non-significant
ENSG00000178229:ZNF543	ENSG00000178229	ZNF543	protein_coding	ZNF543	26	0.767453558882977	0.995953574105934	0.171499031420065	0.402198280065971	0.945415487027664	Non-significant
ENSG00000260911:AC135050.3	ENSG00000260911	AC135050.3	lncRNA	AC135050.3	22	0.821941982475734	0.995953574105934	0.171497157790705	0.402203499132707	0.945415487027664	Non-significant
ENSG00000051108:HERPUD1	ENSG00000051108	HERPUD1	protein_coding	HERPUD1	26	0.0113109429098563	0.301879245150694	0.171456377102242	0.402317104728298	0.94542798416507	Non-significant
ENSG00000120533:ENY2	ENSG00000120533	ENY2	protein_coding	ENY2	26	0.75504515498127	0.995953574105934	0.17142368590645	0.402408187865304	0.94542798416507	Non-significant
ENSG00000179476:C14orf28	ENSG00000179476	C14orf28	protein_coding	C14orf28	26	0.362840298730442	0.995953574105934	0.171418759968317	0.402421913355572	0.94542798416507	Non-significant
ENSG00000224272:AC131097.2	ENSG00000224272	AC131097.2	lncRNA	AC131097.2	16	0.317951707546815	0.995953574105934	0.17138328475809	0.40252076820424	0.94542798416507	Non-significant
ENSG00000143537:ADAM15	ENSG00000143537	ADAM15	protein_coding	ADAM15	26	0.627207443021812	0.995953574105934	0.171373456141039	0.402548158935575	0.94542798416507	Non-significant
ENSG00000260969:WWOX-AS1	ENSG00000260969	WWOX-AS1	lncRNA	WWOX-AS1	18	0.274841711393982	0.995953574105934	0.171373366332167	0.402548409222881	0.94542798416507	Non-significant
ENSG00000181234:TMEM132C	ENSG00000181234	TMEM132C	protein_coding	TMEM132C	26	0.0250808947147503	0.489437692462059	0.171372294301978	0.402551396858134	0.94542798416507	Non-significant
ENSG00000170608:FOXA3	ENSG00000170608	FOXA3	protein_coding	FOXA3	26	0.545645509767468	0.995953574105934	-0.171336771272904	0.402650402835579	0.94542798416507	Non-significant
ENSG00000163645:ERICH6	ENSG00000163645	ERICH6	protein_coding	ERICH6	19	0.379789540023592	0.995953574105934	-0.171334652152608	0.402656309452155	0.94542798416507	Non-significant
ENSG00000136485:DCAF7	ENSG00000136485	DCAF7	protein_coding	DCAF7	26	0.635911224179722	0.995953574105934	0.171327593433592	0.402675984545548	0.94542798416507	Non-significant
ENSG00000250132:AC004803.1	ENSG00000250132	AC004803.1	lncRNA	AC004803.1	26	0.685622281558836	0.995953574105934	0.171304241718055	0.402741077703533	0.94542798416507	Non-significant
ENSG00000247134:AC090204.1	ENSG00000247134	AC090204.1	lncRNA	AC090204.1	26	0.22845432051928	0.995953574105934	0.171273921519923	0.402825604388243	0.94542798416507	Non-significant
ENSG00000188095:MESP2	ENSG00000188095	MESP2	protein_coding	MESP2	22	0.464567183973932	0.995953574105934	0.171232647154376	0.402940685104385	0.94542798416507	Non-significant
